,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-13-00,1.6,3.0,2.1,4.6,3.0,1.0,1.0,1.0
2019-05-13-01,-999.0,-999.0,2.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-13-02,-999.0,-999.0,0.0,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-13-03,1.2,4.6,3.6,5.1,4.0,2.0,1.0,2.0
2019-05-13-04,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-13-05,-999.0,-999.0,4.1,3.6,-999.0,-999.0,-999.0,-999.0
2019-05-13-06,2.6,1.5,5.1,3.6,5.0,3.0,3.0,3.0
2019-05-13-07,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-13-08,-999.0,-999.0,4.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-05-13-09,2.3,1.5,4.6,5.1,6.0,4.0,7.0,4.0
2019-05-13-10,-999.0,-999.0,4.1,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-13-11,-999.0,-999.0,5.1,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-13-12,1.1,1.5,3.6,5.7,3.0,1.0,2.0,2.0
2019-05-13-13,-999.0,-999.0,4.6,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-13-14,-999.0,-999.0,3.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-13-15,0.4,1.5,3.6,4.6,2.0,2.0,4.0,1.0
2019-05-13-16,-999.0,-999.0,3.6,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-13-17,-999.0,-999.0,2.1,5.7,-999.0,-999.0,-999.0,-999.0
2019-05-13-18,0.8,3.5,2.1,4.6,2.0,1.0,1.0,2.0
2019-05-13-19,-999.0,-999.0,2.6,6.2,-999.0,-999.0,-999.0,-999.0
2019-05-13-20,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-05-13-21,0.3,1.5,2.1,4.1,1.0,1.0,3.0,2.0
2019-05-13-22,-999.0,-999.0,4.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-05-13-23,-999.0,-999.0,3.6,6.7,-999.0,-999.0,-999.0,-999.0
