,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-27-00,0.8,4.5,2.1,5.1,2.0,3.0,1.0,2.0
2019-08-27-01,-999.0,-999.0,2.1,3.1,-999.0,-999.0,-999.0,-999.0
2019-08-27-02,-999.0,-999.0,1.0,3.1,-999.0,-999.0,-999.0,-999.0
2019-08-27-03,1.0,4.6,1.0,4.6,4.0,4.0,1.0,3.0
2019-08-27-04,-999.0,-999.0,1.0,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-05,-999.0,-999.0,1.0,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-06,0.7,3.5,2.6,5.1,4.0,3.0,1.0,2.0
2019-08-27-07,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-08,-999.0,-999.0,3.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-09,1.4,3.1,3.6,5.1,4.0,3.0,6.0,3.0
2019-08-27-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-27-11,-999.0,-999.0,3.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-12,1.4,2.5,3.6,4.1,3.0,2.0,2.0,3.0
2019-08-27-13,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-27-14,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-27-15,2.4,2.1,3.1,4.1,1.0,2.0,1.0,2.0
2019-08-27-16,-999.0,-999.0,1.5,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-17,-999.0,-999.0,2.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-08-27-18,0.7,2.0,3.6,4.1,2.0,2.0,3.0,1.0
2019-08-27-19,-999.0,-999.0,5.1,4.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-27-21,0.7,2.1,5.1,2.6,1.0,1.0,2.0,2.0
2019-08-27-22,-999.0,-999.0,4.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-08-27-23,-999.0,-999.0,4.6,4.6,-999.0,-999.0,-999.0,-999.0
