,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-12-00,0.9,2.0,2.1,4.1,2.0,2.0,1.0,3.0
2019-06-12-01,-999.0,-999.0,1.5,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-02,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-12-03,3.3,4.1,2.1,6.2,2.0,3.0,1.0,2.0
2019-06-12-04,-999.0,-999.0,2.6,5.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-05,-999.0,-999.0,1.5,5.7,-999.0,-999.0,-999.0,-999.0
2019-06-12-06,3.6,4.0,1.5,4.6,3.0,4.0,3.0,2.0
2019-06-12-07,-999.0,-999.0,2.6,4.6,-999.0,-999.0,-999.0,-999.0
2019-06-12-08,-999.0,-999.0,3.1,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-09,3.7,2.1,3.1,4.1,2.0,3.0,1.0,2.0
2019-06-12-10,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-11,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-06-12-12,1.5,1.0,2.6,3.1,3.0,3.0,-999.0,3.0
2019-06-12-13,-999.0,-999.0,3.6,4.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-14,-999.0,-999.0,2.6,3.6,-999.0,-999.0,-999.0,-999.0
2019-06-12-15,1.0,2.1,1.5,3.1,3.0,3.0,2.0,2.0
2019-06-12-16,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-17,-999.0,-999.0,1.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-12-18,0.7,1.0,1.5,2.6,1.0,2.0,2.0,2.0
2019-06-12-19,-999.0,-999.0,0.0,2.6,-999.0,-999.0,-999.0,-999.0
2019-06-12-20,-999.0,-999.0,1.0,2.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-21,0.4,2.1,0.5,2.1,1.0,2.0,2.0,3.0
2019-06-12-22,-999.0,-999.0,0.5,3.1,-999.0,-999.0,-999.0,-999.0
2019-06-12-23,-999.0,-999.0,1.0,5.1,-999.0,-999.0,-999.0,-999.0
